10:46:12.245 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rockOpcapacityinfo/getCapacityInfo],methods=[GET]}" onto public com.example.server.core.ret.RetResult<java.util.HashMap> com.example.server.controller.RockOpcapacityinfoController.getCapacityInfo(java.lang.String,java.lang.String,java.lang.String)
10:46:12.252 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rockOpemp/changePasswordByEmpid],methods=[GET]}" onto public com.example.server.core.ret.RetResult com.example.server.controller.RockOpempController.changePasswordByEmpid(java.lang.String,java.lang.String,java.lang.String)
10:46:12.253 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rockOpemp/login],methods=[GET]}" onto public com.example.server.core.ret.RetResult<com.example.server.model.RockOpemp> com.example.server.controller.RockOpempController.login(java.lang.String,java.lang.String)
10:46:12.256 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rockOpemp/changePassword],methods=[GET]}" onto public com.example.server.core.ret.RetResult com.example.server.controller.RockOpempController.changePassword(java.lang.String,java.lang.String)
10:46:12.258 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rockOpmanager/getOpmanagerData],methods=[GET]}" onto public com.example.server.core.ret.RetResult<com.example.server.model.RockOpmanage> com.example.server.controller.RockOpmanagerController.getOpmanagerData(java.lang.String)
10:46:12.261 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/v2/api-docs],methods=[GET],produces=[application/json || application/hal+json]}" onto public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)
10:46:12.267 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/configuration/security]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.SecurityConfiguration> springfox.documentation.swagger.web.ApiResourceController.securityConfiguration()
10:46:12.268 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/swagger-resources]}" onto org.springframework.http.ResponseEntity<java.util.List<springfox.documentation.swagger.web.SwaggerResource>> springfox.documentation.swagger.web.ApiResourceController.swaggerResources()
10:46:12.270 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/configuration/ui]}" onto org.springframework.http.ResponseEntity<springfox.documentation.swagger.web.UiConfiguration> springfox.documentation.swagger.web.ApiResourceController.uiConfiguration()
10:46:12.285 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
10:46:12.286 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
10:46:12.647 logback [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/swagger-ui.html] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
10:46:12.647 logback [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/doc.html] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
10:46:12.647 logback [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/static/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
10:46:12.647 logback [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/app-release.apk] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
10:46:12.647 logback [main] INFO  o.s.w.s.h.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
10:46:12.846 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@d278d2b: startup date [Wed Aug 08 10:46:05 CST 2018]; root of context hierarchy
10:46:13.808 logback [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
10:46:13.810 logback [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Bean with name 'getDataSource' has been autodetected for JMX exposure
10:46:13.825 logback [main] INFO  o.s.j.e.a.AnnotationMBeanExporter - Located MBean 'getDataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=getDataSource,type=DruidDataSource]
10:46:13.851 logback [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Context refreshed
10:46:13.905 logback [main] INFO  s.d.s.w.p.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
10:46:13.928 logback [main] INFO  s.d.s.w.s.ApiListingReferenceScanner - Scanning for api listing references
